"","value","L1"
"3814",30,"days"
"3815",30,"days"
"3816",30,"days"
"3817",30,"days"
"3818",30,"days"
"3819",30,"days"
"3820",30,"days"
"3821",45,"days"
"3822",45,"days"
"3823",45,"days"
"3824",45,"days"
"3825",45,"days"
"3826",45,"days"
"3827",45,"days"
"3828",45,"days"
"3829",45,"days"
"3830",45,"days"
"3831",60,"days"
"3832",60,"days"
"3833",60,"days"
"3834",60,"days"
"3835",60,"days"
"3836",60,"days"
"3837",60,"days"
"3838",60,"days"
"3839",60,"days"
"3840",60,"days"
"3841",0.1,"psi"
"3842",0.1,"psi"
"3843",0.1,"psi"
"3844",0.1,"psi"
"3845",0.1,"psi"
"3846",0.1,"psi"
"3847",0.1,"psi"
"3848",0.1,"psi"
"3849",0.1,"psi"
"3850",0.1,"psi"
"3851",0.1,"psi"
"3852",0.1,"psi"
"3853",0.1,"psi"
"3854",0.1,"psi"
"3855",0.1,"psi"
"3856",0.1,"psi"
"3857",0.1,"psi"
"3858",0.1,"psi"
"3859",0.1,"psi"
"3860",0.1,"psi"
"3861",0.1,"psi"
"3862",0.1,"psi"
"3863",0.1,"psi"
"3864",0.1,"psi"
"3865",0.1,"psi"
"3866",0.1,"psi"
"3867",0.1,"psi"
"3868",0.1,"psi"
"3869",0.1,"psi"
"3870",0.1,"psi"
"3871",0.1,"psi"
"3872",0.1,"psi"
"3873",0.1,"psi"
"3874",0.1,"psi"
"3875",0.1,"psi"
"3876",0.1,"psi"
"3877",0.1,"psi"
"3878",0.1,"psi"
"3879",0.1,"psi"
"3880",0.1,"psi"
"3881",0.9,"psi"
"3882",0.9,"psi"
"3883",0.9,"psi"
"3884",0.9,"psi"
"3885",0.9,"psi"
"3886",0.9,"psi"
"3887",0.9,"psi"
"3888",0.9,"psi"
"3889",0.9,"psi"
"3890",0.9,"psi"
"3891",0.9,"psi"
"3892",0.9,"psi"
"3893",0.9,"psi"
"3894",0.9,"psi"
"3895",0.9,"psi"
"3896",0.9,"psi"
"3897",0.9,"psi"
"3898",0.9,"psi"
"3899",0.9,"psi"
"3900",0.9,"psi"
"3901",0.9,"psi"
"3902",0.9,"psi"
"3903",0.9,"psi"
"3904",0.9,"psi"
"3905",0.9,"psi"
"3906",0.9,"psi"
"3907",0.9,"psi"
"3908",0.9,"psi"
"3909",0.9,"psi"
"3910",0.9,"psi"
"3911",0.9,"psi"
"3912",0.9,"psi"
"3913",0.9,"psi"
"3914",0.9,"psi"
"3915",0.9,"psi"
"3916",0.9,"psi"
"3917",0.9,"psi"
"3918",0.9,"psi"
"3919",0.9,"psi"
"3920",0.9,"psi"
"3921",0.1,"psi"
"3922",0.1,"psi"
"3923",0.1,"psi"
"3924",0.1,"psi"
"3925",0.1,"psi"
"3926",0.1,"psi"
"3927",0.1,"psi"
"3928",0.1,"psi"
"3929",0.1,"psi"
"3930",0.1,"psi"
"3931",0.1,"psi"
"3932",0.1,"psi"
"3933",0.1,"psi"
"3934",0.1,"psi"
"3935",0.1,"psi"
"3936",0.1,"psi"
"3937",0.1,"psi"
"3938",0.1,"psi"
"3939",0.1,"psi"
"3940",0.1,"psi"
"3941",0.1,"psi"
"3942",0.1,"psi"
"3943",0.1,"psi"
"3944",0.1,"psi"
"3945",0.1,"psi"
"3946",0.1,"psi"
"3947",0.1,"psi"
"3948",0.1,"psi"
"3949",0.1,"psi"
"3950",0.1,"psi"
"3951",0.1,"psi"
"3952",0.1,"psi"
"3953",0.1,"psi"
"3954",0.1,"psi"
"3955",0.1,"psi"
"3956",0.1,"psi"
"3957",0.1,"psi"
"3958",0.1,"psi"
"3959",0.1,"psi"
"3960",0.1,"psi"
"3961",0.9,"psi"
"3962",0.9,"psi"
"3963",0.9,"psi"
"3964",0.9,"psi"
"3965",0.9,"psi"
"3966",0.9,"psi"
"3967",0.9,"psi"
"3968",0.9,"psi"
"3969",0.9,"psi"
"3970",0.9,"psi"
"3971",0.9,"psi"
"3972",0.9,"psi"
"3973",0.9,"psi"
"3974",0.9,"psi"
"3975",0.9,"psi"
"3976",0.9,"psi"
"3977",0.9,"psi"
"3978",0.9,"psi"
"3979",0.9,"psi"
"3980",0.9,"psi"
"3981",0.9,"psi"
"3982",0.9,"psi"
"3983",0.9,"psi"
"3984",0.9,"psi"
"3985",0.9,"psi"
"3986",0.9,"psi"
"3987",0.9,"psi"
"3988",0.9,"psi"
"3989",0.9,"psi"
"3990",0.9,"psi"
"3991",0.9,"psi"
"3992",0.9,"psi"
"3993",0.9,"psi"
"3994",0.9,"psi"
"3995",0.9,"psi"
"3996",0.9,"psi"
"3997",0.9,"psi"
"3998",0.9,"psi"
"3999",0.9,"psi"
"4000",0.9,"psi"
"4001",0.1,"psi"
"4002",0.1,"psi"
"4003",0.1,"psi"
"4004",0.1,"psi"
"4005",0.1,"psi"
"4006",0.1,"psi"
"4007",0.1,"psi"
"4008",0.1,"psi"
"4009",0.1,"psi"
"4010",0.1,"psi"
"4011",0.1,"psi"
"4012",0.1,"psi"
"4013",0.1,"psi"
"4014",0.1,"psi"
"4015",0.1,"psi"
"4016",0.1,"psi"
"4017",0.1,"psi"
"4018",0.1,"psi"
"4019",0.1,"psi"
"4020",0.1,"psi"
"4021",0.1,"psi"
"4022",0.1,"psi"
"4023",0.1,"psi"
"4024",0.1,"psi"
"4025",0.1,"psi"
"4026",0.1,"psi"
"4027",0.1,"psi"
"4028",0.1,"psi"
"4029",0.1,"psi"
"4030",0.1,"psi"
"4031",0.1,"psi"
"4032",0.1,"psi"
"4033",0.1,"psi"
"4034",0.1,"psi"
"4035",0.1,"psi"
"4036",0.1,"psi"
"4037",0.1,"psi"
"4038",0.1,"psi"
"4039",0.1,"psi"
"4040",0.1,"psi"
"4041",0.9,"psi"
"4042",0.9,"psi"
"4043",0.9,"psi"
"4044",0.9,"psi"
"4045",0.9,"psi"
"4046",0.9,"psi"
"4047",0.9,"psi"
"4048",0.9,"psi"
"4049",0.9,"psi"
"4050",0.9,"psi"
"4051",0.9,"psi"
"4052",0.9,"psi"
"4053",0.9,"psi"
"4054",0.9,"psi"
"4055",0.9,"psi"
"4056",0.9,"psi"
"4057",0.9,"psi"
"4058",0.9,"psi"
"4059",0.9,"psi"
"4060",0.9,"psi"
"4061",0.9,"psi"
"4062",0.9,"psi"
"4063",0.9,"psi"
"4064",0.9,"psi"
"4065",0.9,"psi"
"4066",0.9,"psi"
"4067",0.9,"psi"
"4068",0.9,"psi"
"4069",0.9,"psi"
"4070",0.9,"psi"
"4071",0.9,"psi"
"4072",0.9,"psi"
"4073",0.9,"psi"
"4074",0.9,"psi"
"4075",0.9,"psi"
"4076",0.9,"psi"
"4077",0.9,"psi"
"4078",0.9,"psi"
"4079",0.9,"psi"
"4080",0.9,"psi"
"4081",0.1,"psi"
"4082",0.1,"psi"
"4083",0.1,"psi"
"4084",0.1,"psi"
"4085",0.1,"psi"
"4086",0.1,"psi"
"4087",0.1,"psi"
"4088",0.1,"psi"
"4089",0.1,"psi"
"4090",0.1,"psi"
"4091",0.1,"psi"
"4092",0.1,"psi"
"4093",0.1,"psi"
"4094",0.1,"psi"
"4095",0.1,"psi"
"4096",0.1,"psi"
"4097",0.1,"psi"
"4098",0.1,"psi"
"4099",0.1,"psi"
"4100",0.1,"psi"
"4101",0.1,"psi"
"4102",0.1,"psi"
"4103",0.1,"psi"
"4104",0.1,"psi"
"4105",0.1,"psi"
"4106",0.1,"psi"
"4107",0.1,"psi"
"4108",0.1,"psi"
"4109",0.1,"psi"
"4110",0.1,"psi"
"4111",0.1,"psi"
"4112",0.1,"psi"
"4113",0.1,"psi"
"4114",0.1,"psi"
"4115",0.1,"psi"
"4116",0.1,"psi"
"4117",0.1,"psi"
"4118",0.1,"psi"
"4119",0.1,"psi"
"4120",0.1,"psi"
"4121",0.9,"psi"
"4122",0.9,"psi"
"4123",0.9,"psi"
"4124",0.9,"psi"
"4125",0.9,"psi"
"4126",0.9,"psi"
"4127",0.9,"psi"
"4128",0.9,"psi"
"4129",0.9,"psi"
"4130",0.9,"psi"
"4131",0.9,"psi"
"4132",0.9,"psi"
"4133",0.9,"psi"
"4134",0.9,"psi"
"4135",0.9,"psi"
"4136",0.9,"psi"
"4137",0.9,"psi"
"4138",0.9,"psi"
"4139",0.9,"psi"
"4140",0.9,"psi"
"4141",0.9,"psi"
"4142",0.9,"psi"
"4143",0.9,"psi"
"4144",0.9,"psi"
"4145",0.9,"psi"
"4146",0.9,"psi"
"4147",0.9,"psi"
"4148",0.9,"psi"
"4149",0.9,"psi"
"4150",0.9,"psi"
"4151",0.9,"psi"
"4152",0.9,"psi"
"4153",0.9,"psi"
"4154",0.9,"psi"
"4155",0.9,"psi"
"4156",0.9,"psi"
"4157",0.9,"psi"
"4158",0.9,"psi"
"4159",0.9,"psi"
"4160",0.9,"psi"
"4161",0.1,"psi"
"4162",0.1,"psi"
"4163",0.1,"psi"
"4164",0.1,"psi"
"4165",0.1,"psi"
"4166",0.1,"psi"
"4167",0.1,"psi"
"4168",0.1,"psi"
"4169",0.1,"psi"
"4170",0.1,"psi"
"4171",0.1,"psi"
"4172",0.1,"psi"
"4173",0.1,"psi"
"4174",0.1,"psi"
"4175",0.1,"psi"
"4176",0.1,"psi"
"4177",0.1,"psi"
"4178",0.1,"psi"
"4179",0.1,"psi"
"4180",0.1,"psi"
"4181",0.1,"psi"
"4182",0.1,"psi"
"4183",0.1,"psi"
"4184",0.1,"psi"
"4185",0.1,"psi"
"4186",0.1,"psi"
"4187",0.1,"psi"
"4188",0.1,"psi"
"4189",0.1,"psi"
"4190",0.1,"psi"
"4191",0.1,"psi"
"4192",0.1,"psi"
"4193",0.1,"psi"
"4194",0.1,"psi"
"4195",0.1,"psi"
"4196",0.1,"psi"
"4197",0.1,"psi"
"4198",0.1,"psi"
"4199",0.1,"psi"
"4200",0.1,"psi"
"4201",0.9,"psi"
"4202",0.9,"psi"
"4203",0.9,"psi"
"4204",0.9,"psi"
"4205",0.9,"psi"
"4206",0.9,"psi"
"4207",0.9,"psi"
"4208",0.9,"psi"
"4209",0.9,"psi"
"4210",0.9,"psi"
"4211",0.9,"psi"
"4212",0.9,"psi"
"4213",0.9,"psi"
"4214",0.9,"psi"
"4215",0.9,"psi"
"4216",0.9,"psi"
"4217",0.9,"psi"
"4218",0.9,"psi"
"4219",0.9,"psi"
"4220",0.9,"psi"
"4221",0.9,"psi"
"4222",0.9,"psi"
"4223",0.9,"psi"
"4224",0.9,"psi"
"4225",0.9,"psi"
"4226",0.9,"psi"
"4227",0.9,"psi"
"4228",0.9,"psi"
"4229",0.9,"psi"
"4230",0.9,"psi"
"4231",0.9,"psi"
"4232",0.9,"psi"
"4233",0.9,"psi"
"4234",0.9,"psi"
"4235",0.9,"psi"
"4236",0.9,"psi"
"4237",0.9,"psi"
"4238",0.9,"psi"
"4239",0.9,"psi"
"4240",0.9,"psi"
"4241",0.1,"psi"
"4242",0.1,"psi"
"4243",0.1,"psi"
"4244",0.1,"psi"
"4245",0.1,"psi"
"4246",0.1,"psi"
"4247",0.1,"psi"
"4248",0.1,"psi"
"4249",0.1,"psi"
"4250",0.1,"psi"
"4251",0.1,"psi"
"4252",0.1,"psi"
"4253",0.1,"psi"
"4254",0.1,"psi"
"4255",0.1,"psi"
"4256",0.1,"psi"
"4257",0.1,"psi"
"4258",0.1,"psi"
"4259",0.1,"psi"
"4260",0.1,"psi"
"4261",0.1,"psi"
"4262",0.1,"psi"
"4263",0.1,"psi"
"4264",0.1,"psi"
"4265",0.1,"psi"
"4266",0.1,"psi"
"4267",0.1,"psi"
"4268",0.1,"psi"
"4269",0.1,"psi"
"4270",0.1,"psi"
"4271",0.1,"psi"
"4272",0.1,"psi"
"4273",0.1,"psi"
"4274",0.1,"psi"
"4275",0.1,"psi"
"4276",0.1,"psi"
"4277",0.1,"psi"
"4278",0.1,"psi"
"4279",0.1,"psi"
"4280",0.1,"psi"
"4281",0.9,"psi"
"4282",0.9,"psi"
"4283",0.9,"psi"
"4284",0.9,"psi"
"4285",0.9,"psi"
"4286",0.9,"psi"
"4287",0.9,"psi"
"4288",0.9,"psi"
"4289",0.9,"psi"
"4290",0.9,"psi"
"4291",0.9,"psi"
"4292",0.9,"psi"
"4293",0.9,"psi"
"4294",0.9,"psi"
"4295",0.9,"psi"
"4296",0.9,"psi"
"4297",0.9,"psi"
"4298",0.9,"psi"
"4299",0.9,"psi"
"4300",0.9,"psi"
"4301",0.9,"psi"
"4302",0.9,"psi"
"4303",0.9,"psi"
"4304",0.9,"psi"
"4305",0.9,"psi"
"4306",0.9,"psi"
"4307",0.9,"psi"
"4308",0.9,"psi"
"4309",0.9,"psi"
"4310",0.9,"psi"
"4311",0.9,"psi"
"4312",0.9,"psi"
"4313",0.9,"psi"
"4314",0.9,"psi"
"4315",0.9,"psi"
"4316",0.9,"psi"
"4317",0.9,"psi"
"4318",0.9,"psi"
"4319",0.9,"psi"
"4320",0.9,"psi"
"4321",0.1,"psi"
"4322",0.1,"psi"
"4323",0.1,"psi"
"4324",0.1,"psi"
"4325",0.1,"psi"
"4326",0.1,"psi"
"4327",0.1,"psi"
"4328",0.1,"psi"
"4329",0.1,"psi"
"4330",0.1,"psi"
"4331",0.1,"psi"
"4332",0.1,"psi"
"4333",0.1,"psi"
"4334",0.1,"psi"
"4335",0.1,"psi"
"4336",0.1,"psi"
"4337",0.1,"psi"
"4338",0.1,"psi"
"4339",0.1,"psi"
"4340",0.1,"psi"
"4341",0.1,"psi"
"4342",0.1,"psi"
"4343",0.1,"psi"
"4344",0.1,"psi"
"4345",0.1,"psi"
"4346",0.1,"psi"
"4347",0.1,"psi"
"4348",0.1,"psi"
"4349",0.1,"psi"
"4350",0.1,"psi"
"4351",0.1,"psi"
"4352",0.1,"psi"
"4353",0.1,"psi"
"4354",0.1,"psi"
"4355",0.1,"psi"
"4356",0.1,"psi"
"4357",0.1,"psi"
"4358",0.1,"psi"
"4359",0.1,"psi"
"4360",0.1,"psi"
"4361",0.9,"psi"
"4362",0.9,"psi"
"4363",0.9,"psi"
"4364",0.9,"psi"
"4365",0.9,"psi"
"4366",0.9,"psi"
"4367",0.9,"psi"
"4368",0.9,"psi"
"4369",0.9,"psi"
"4370",0.9,"psi"
"4371",0.9,"psi"
"4372",0.9,"psi"
"4373",0.9,"psi"
"4374",0.9,"psi"
"4375",0.9,"psi"
"4376",0.9,"psi"
"4377",0.9,"psi"
"4378",0.9,"psi"
"4379",0.9,"psi"
"4380",0.9,"psi"
"4381",0.9,"psi"
"4382",0.9,"psi"
"4383",0.9,"psi"
"4384",0.9,"psi"
"4385",0.9,"psi"
"4386",0.9,"psi"
"4387",0.9,"psi"
"4388",0.9,"psi"
"4389",0.9,"psi"
"4390",0.9,"psi"
"4391",0.9,"psi"
"4392",0.9,"psi"
"4393",0.9,"psi"
"4394",0.9,"psi"
"4395",0.9,"psi"
"4396",0.9,"psi"
"4397",0.9,"psi"
"4398",0.9,"psi"
"4399",0.9,"psi"
"4400",0.9,"psi"
"4401",0.1,"psi"
"4402",0.1,"psi"
"4403",0.1,"psi"
"4404",0.1,"psi"
"4405",0.1,"psi"
"4406",0.1,"psi"
"4407",0.1,"psi"
"4408",0.1,"psi"
"4409",0.1,"psi"
"4410",0.1,"psi"
"4411",0.1,"psi"
"4412",0.1,"psi"
"4413",0.1,"psi"
"4414",0.1,"psi"
"4415",0.1,"psi"
"4416",0.1,"psi"
"4417",0.1,"psi"
"4418",0.1,"psi"
"4419",0.1,"psi"
"4420",0.1,"psi"
"4421",0.1,"psi"
"4422",0.1,"psi"
"4423",0.1,"psi"
"4424",0.1,"psi"
"4425",0.1,"psi"
"4426",0.1,"psi"
"4427",0.1,"psi"
"4428",0.1,"psi"
"4429",0.1,"psi"
"4430",0.1,"psi"
"4431",0.1,"psi"
"4432",0.1,"psi"
"4433",0.1,"psi"
"4434",0.1,"psi"
"4435",0.1,"psi"
"4436",0.1,"psi"
"4437",0.1,"psi"
"4438",0.1,"psi"
"4439",0.1,"psi"
"4440",0.1,"psi"
"4441",0.9,"psi"
"4442",0.9,"psi"
"4443",0.9,"psi"
"4444",0.9,"psi"
"4445",0.9,"psi"
"4446",0.9,"psi"
"4447",0.9,"psi"
"4448",0.9,"psi"
"4449",0.9,"psi"
"4450",0.9,"psi"
"4451",0.9,"psi"
"4452",0.9,"psi"
"4453",0.9,"psi"
"4454",0.9,"psi"
"4455",0.9,"psi"
"4456",0.9,"psi"
"4457",0.9,"psi"
"4458",0.9,"psi"
"4459",0.9,"psi"
"4460",0.9,"psi"
"4461",0.9,"psi"
"4462",0.9,"psi"
"4463",0.9,"psi"
"4464",0.9,"psi"
"4465",0.9,"psi"
"4466",0.9,"psi"
"4467",0.9,"psi"
"4468",0.9,"psi"
"4469",0.9,"psi"
"4470",0.9,"psi"
"4471",0.9,"psi"
"4472",0.9,"psi"
"4473",0.9,"psi"
"4474",0.9,"psi"
"4475",0.9,"psi"
"4476",0.9,"psi"
"4477",0.9,"psi"
"4478",0.9,"psi"
"4479",0.9,"psi"
"4480",0.9,"psi"
"4481",0.1,"psi"
"4482",0.1,"psi"
"4483",0.1,"psi"
"4484",0.1,"psi"
"4485",0.1,"psi"
"4486",0.1,"psi"
"4487",0.1,"psi"
"4488",0.1,"psi"
"4489",0.1,"psi"
"4490",0.1,"psi"
"4491",0.1,"psi"
"4492",0.1,"psi"
"4493",0.1,"psi"
"4494",0.1,"psi"
"4495",0.1,"psi"
"4496",0.1,"psi"
"4497",0.1,"psi"
"4498",0.1,"psi"
"4499",0.1,"psi"
"4500",0.1,"psi"
"4501",0.1,"psi"
"4502",0.1,"psi"
"4503",0.1,"psi"
"4504",0.1,"psi"
"4505",0.1,"psi"
"4506",0.1,"psi"
"4507",0.1,"psi"
"4508",0.1,"psi"
"4509",0.1,"psi"
"4510",0.1,"psi"
"4511",0.1,"psi"
"4512",0.1,"psi"
"4513",0.1,"psi"
"4514",0.1,"psi"
"4515",0.1,"psi"
"4516",0.1,"psi"
"4517",0.1,"psi"
"4518",0.1,"psi"
"4519",0.1,"psi"
"4520",0.1,"psi"
"4521",0.9,"psi"
"4522",0.9,"psi"
"4523",0.9,"psi"
"4524",0.9,"psi"
"4525",0.9,"psi"
"4526",0.9,"psi"
"4527",0.9,"psi"
"4528",0.9,"psi"
"4529",0.9,"psi"
"4530",0.9,"psi"
"4531",0.9,"psi"
"4532",0.9,"psi"
"4533",0.9,"psi"
"4534",0.9,"psi"
"4535",0.9,"psi"
"4536",0.9,"psi"
"4537",0.9,"psi"
"4538",0.9,"psi"
"4539",0.9,"psi"
"4540",0.9,"psi"
"4541",0.9,"psi"
"4542",0.9,"psi"
"4543",0.9,"psi"
"4544",0.9,"psi"
"4545",0.9,"psi"
"4546",0.9,"psi"
"4547",0.9,"psi"
"4548",0.9,"psi"
"4549",0.9,"psi"
"4550",0.9,"psi"
"4551",0.9,"psi"
"4552",0.9,"psi"
"4553",0.9,"psi"
"4554",0.9,"psi"
"4555",0.9,"psi"
"4556",0.9,"psi"
"4557",0.9,"psi"
"4558",0.9,"psi"
"4559",0.9,"psi"
"4560",0.9,"psi"
"4561",0.1,"psi"
"4562",0.1,"psi"
"4563",0.1,"psi"
"4564",0.1,"psi"
"4565",0.1,"psi"
"4566",0.1,"psi"
"4567",0.1,"psi"
"4568",0.1,"psi"
"4569",0.1,"psi"
"4570",0.1,"psi"
"4571",0.1,"psi"
"4572",0.1,"psi"
"4573",0.1,"psi"
"4574",0.1,"psi"
"4575",0.1,"psi"
"4576",0.1,"psi"
"4577",0.1,"psi"
"4578",0.1,"psi"
"4579",0.1,"psi"
"4580",0.1,"psi"
"4581",0.1,"psi"
"4582",0.1,"psi"
"4583",0.1,"psi"
"4584",0.1,"psi"
"4585",0.1,"psi"
"4586",0.1,"psi"
"4587",0.1,"psi"
"4588",0.1,"psi"
"4589",0.1,"psi"
"4590",0.1,"psi"
"4591",0.1,"psi"
"4592",0.1,"psi"
"4593",0.1,"psi"
"4594",0.1,"psi"
"4595",0.1,"psi"
"4596",0.1,"psi"
"4597",0.1,"psi"
"4598",0.1,"psi"
"4599",0.1,"psi"
"4600",0.1,"psi"
"4601",0.9,"psi"
"4602",0.9,"psi"
"4603",0.9,"psi"
"4604",0.9,"psi"
"4605",0.9,"psi"
"4606",0.9,"psi"
"4607",0.9,"psi"
"4608",0.9,"psi"
"4609",0.9,"psi"
"4610",0.9,"psi"
"4611",0.9,"psi"
"4612",0.9,"psi"
"4613",0.9,"psi"
"4614",0.9,"psi"
"4615",0.9,"psi"
"4616",0.9,"psi"
"4617",0.9,"psi"
"4618",0.9,"psi"
"4619",0.9,"psi"
"4620",0.9,"psi"
"4621",0.9,"psi"
"4622",0.9,"psi"
"4623",0.9,"psi"
"4624",0.9,"psi"
"4625",0.9,"psi"
"4626",0.9,"psi"
"4627",0.9,"psi"
"4628",0.9,"psi"
"4629",0.9,"psi"
"4630",0.9,"psi"
"4631",0.9,"psi"
"4632",0.9,"psi"
"4633",0.9,"psi"
"4634",0.9,"psi"
"4635",0.9,"psi"
"4636",0.9,"psi"
"4637",0.9,"psi"
"4638",0.9,"psi"
"4639",0.9,"psi"
"4640",0.9,"psi"
"4641",0.1,"psi"
"4642",0.1,"psi"
"4643",0.1,"psi"
"4644",0.1,"psi"
"4645",0.1,"psi"
"4646",0.1,"psi"
"4647",0.1,"psi"
"4648",0.1,"psi"
"4649",0.1,"psi"
"4650",0.1,"psi"
"4651",0.1,"psi"
"4652",0.1,"psi"
"4653",0.1,"psi"
"4654",0.1,"psi"
"4655",0.1,"psi"
"4656",0.1,"psi"
"4657",0.1,"psi"
"4658",0.1,"psi"
"4659",0.1,"psi"
"4660",0.1,"psi"
"4661",0.1,"psi"
"4662",0.1,"psi"
"4663",0.1,"psi"
"4664",0.1,"psi"
"4665",0.1,"psi"
"4666",0.1,"psi"
"4667",0.1,"psi"
"4668",0.1,"psi"
"4669",0.1,"psi"
"4670",0.1,"psi"
"4671",0.1,"psi"
"4672",0.1,"psi"
"4673",0.1,"psi"
"4674",0.1,"psi"
"4675",0.1,"psi"
"4676",0.1,"psi"
"4677",0.1,"psi"
"4678",0.1,"psi"
"4679",0.1,"psi"
"4680",0.1,"psi"
"4681",0.9,"psi"
"4682",0.9,"psi"
"4683",0.9,"psi"
"4684",0.9,"psi"
"4685",0.9,"psi"
"4686",0.9,"psi"
"4687",0.9,"psi"
"4688",0.9,"psi"
"4689",0.9,"psi"
"4690",0.9,"psi"
"4691",0.9,"psi"
"4692",0.9,"psi"
"4693",0.9,"psi"
"4694",0.9,"psi"
"4695",0.9,"psi"
"4696",0.9,"psi"
"4697",0.9,"psi"
"4698",0.9,"psi"
"4699",0.9,"psi"
"4700",0.9,"psi"
"4701",0.9,"psi"
"4702",0.9,"psi"
"4703",0.9,"psi"
"4704",0.9,"psi"
"4705",0.9,"psi"
"4706",0.9,"psi"
"4707",0.9,"psi"
"4708",0.9,"psi"
"4709",0.9,"psi"
"4710",0.9,"psi"
"4711",0.9,"psi"
"4712",0.9,"psi"
"4713",0.9,"psi"
"4714",0.9,"psi"
"4715",0.9,"psi"
"4716",0.9,"psi"
"4717",0.9,"psi"
"4718",0.9,"psi"
"4719",0.9,"psi"
"4720",0.9,"psi"
"4721",0.1,"psi"
"4722",0.1,"psi"
"4723",0.1,"psi"
"4724",0.1,"psi"
"4725",0.1,"psi"
"4726",0.1,"psi"
"4727",0.1,"psi"
"4728",0.1,"psi"
"4729",0.1,"psi"
"4730",0.1,"psi"
"4731",0.1,"psi"
"4732",0.1,"psi"
"4733",0.1,"psi"
"4734",0.1,"psi"
"4735",0.1,"psi"
"4736",0.1,"psi"
"4737",0.1,"psi"
"4738",0.1,"psi"
"4739",0.1,"psi"
"4740",0.1,"psi"
"4741",0.1,"psi"
"4742",0.1,"psi"
"4743",0.1,"psi"
"4744",0.1,"psi"
"4745",0.1,"psi"
"4746",0.1,"psi"
"4747",0.1,"psi"
"4748",0.1,"psi"
"4749",0.1,"psi"
"4750",0.1,"psi"
"4751",0.1,"psi"
"4752",0.1,"psi"
"4753",0.1,"psi"
"4754",0.1,"psi"
"4755",0.1,"psi"
"4756",0.1,"psi"
"4757",0.1,"psi"
"4758",0.1,"psi"
"4759",0.1,"psi"
"4760",0.1,"psi"
"4761",0.9,"psi"
"4762",0.9,"psi"
"4763",0.9,"psi"
"4764",0.9,"psi"
"4765",0.9,"psi"
"4766",0.9,"psi"
"4767",0.9,"psi"
"4768",0.9,"psi"
"4769",0.9,"psi"
"4770",0.9,"psi"
"4771",0.9,"psi"
"4772",0.9,"psi"
"4773",0.9,"psi"
"4774",0.9,"psi"
"4775",0.9,"psi"
"4776",0.9,"psi"
"4777",0.9,"psi"
"4778",0.9,"psi"
"4779",0.9,"psi"
"4780",0.9,"psi"
"4781",0.9,"psi"
"4782",0.9,"psi"
"4783",0.9,"psi"
"4784",0.9,"psi"
"4785",0.9,"psi"
"4786",0.9,"psi"
"4787",0.9,"psi"
"4788",0.9,"psi"
"4789",0.9,"psi"
"4790",0.9,"psi"
"4791",0.9,"psi"
"4792",0.9,"psi"
"4793",0.9,"psi"
"4794",0.9,"psi"
"4795",0.9,"psi"
"4796",0.9,"psi"
"4797",0.9,"psi"
"4798",0.9,"psi"
"4799",0.9,"psi"
"4800",0.9,"psi"
"4801",0.08,"p"
"4802",0.08,"p"
"4803",0.08,"p"
"4804",0.08,"p"
"4805",0.08,"p"
"4806",0.08,"p"
"4807",0.08,"p"
"4808",0.08,"p"
"4809",0.08,"p"
"4810",0.08,"p"
"4811",0.08,"p"
"4812",0.08,"p"
"4813",0.08,"p"
"4814",0.08,"p"
"4815",0.08,"p"
"4816",0.08,"p"
"4817",0.08,"p"
"4818",0.08,"p"
"4819",0.08,"p"
"4820",0.08,"p"
"4821",0.08,"p"
"4822",0.08,"p"
"4823",0.08,"p"
"4824",0.08,"p"
"4825",0.08,"p"
"4826",0.08,"p"
"4827",0.08,"p"
"4828",0.08,"p"
"4829",0.08,"p"
"4830",0.08,"p"
"4831",0.08,"p"
"4832",0.08,"p"
"4833",0.08,"p"
"4834",0.08,"p"
"4835",0.08,"p"
"4836",0.08,"p"
"4837",0.08,"p"
"4838",0.08,"p"
"4839",0.08,"p"
"4840",0.08,"p"
"4841",0.08,"p"
"4842",0.08,"p"
"4843",0.08,"p"
"4844",0.08,"p"
"4845",0.08,"p"
"4846",0.08,"p"
"4847",0.08,"p"
"4848",0.08,"p"
"4849",0.08,"p"
"4850",0.08,"p"
"4851",0.08,"p"
"4852",0.08,"p"
"4853",0.08,"p"
"4854",0.08,"p"
"4855",0.08,"p"
"4856",0.08,"p"
"4857",0.08,"p"
"4858",0.08,"p"
"4859",0.08,"p"
"4860",0.08,"p"
"4861",0.08,"p"
"4862",0.08,"p"
"4863",0.08,"p"
"4864",0.08,"p"
"4865",0.08,"p"
"4866",0.08,"p"
"4867",0.08,"p"
"4868",0.08,"p"
"4869",0.08,"p"
"4870",0.08,"p"
"4871",0.08,"p"
"4872",0.08,"p"
"4873",0.08,"p"
"4874",0.08,"p"
"4875",0.08,"p"
"4876",0.08,"p"
"4877",0.08,"p"
"4878",0.08,"p"
"4879",0.08,"p"
"4880",0.08,"p"
"4881",0.2,"p"
"4882",0.2,"p"
"4883",0.2,"p"
"4884",0.2,"p"
"4885",0.2,"p"
"4886",0.2,"p"
"4887",0.2,"p"
"4888",0.2,"p"
"4889",0.2,"p"
"4890",0.2,"p"
"4891",0.2,"p"
"4892",0.2,"p"
"4893",0.2,"p"
"4894",0.2,"p"
"4895",0.2,"p"
"4896",0.2,"p"
"4897",0.2,"p"
"4898",0.2,"p"
"4899",0.2,"p"
"4900",0.2,"p"
"4901",0.2,"p"
"4902",0.2,"p"
"4903",0.2,"p"
